94900, 0.00382, 0.02
95000, 0.00448, 0.02
95100, 0.00372, 0.02
95200, 0.00444, 0.02
95300, 0.00415, 0.02
95400, 0.00396, 0.02
95500, 0.00396, 0.02
95600, 0.00437, 0.02
95700, 0.00439, 0.02
95800, 0.00443, 0.02
95900, 0.00374, 0.02
96000, 0.00458, 0.02
96100, 0.00420, 0.02
96200, 0.00379, 0.02
96300, 0.00395, 0.02
96400, 0.00397, 0.02
96500, 0.00435, 0.02
96600, 0.00363, 0.02
96700, 0.00352, 0.02
96800, 0.00405, 0.02
96900, 0.00345, 0.02
97000, 0.00385, 0.02
97100, 0.00399, 0.02
97200, 0.00397, 0.02
97300, 0.00416, 0.02
97400, 0.00373, 0.02
97500, 0.00477, 0.02
97600, 0.00452, 0.02
97700, 0.00435, 0.02
97800, 0.00378, 0.02
97900, 0.00421, 0.02
98000, 0.00395, 0.02
98100, 0.00371, 0.02
98200, 0.00431, 0.02
98300, 0.00450, 0.02
98400, 0.00375, 0.02
98500, 0.00389, 0.02
98600, 0.00408, 0.02
98700, 0.00396, 0.02
98800, 0.00416, 0.02
98900, 0.00422, 0.02
99000, 0.00361, 0.02
99100, 0.00366, 0.02
99200, 0.00398, 0.02
99300, 0.00411, 0.02
99400, 0.00439, 0.02
99500, 0.00415, 0.02
99600, 0.00464, 0.02
99700, 0.00439, 0.02
99800, 0.00393, 0.02
99900, 0.00349, 0.02
100000, 0.00372, 0.02
100100, 0.00388, 0.02
100200, 0.00371, 0.02
100300, 0.00383, 0.02
100400, 0.00429, 0.02
100500, 0.00397, 0.02
100600, 0.00390, 0.02
100700, 0.00416, 0.02
100800, 0.00387, 0.02
100900, 0.00420, 0.02
101000, 0.00434, 0.02
101100, 0.00370, 0.02
101200, 0.00406, 0.02
101300, 0.00404, 0.02
101400, 0.00391, 0.02
101500, 0.00416, 0.02
101600, 0.00434, 0.02
101700, 0.00365, 0.02
101800, 0.00383, 0.02
101900, 0.00368, 0.02
102000, 0.00392, 0.02
102100, 0.00437, 0.02
102200, 0.00424, 0.02
102300, 0.00413, 0.02
102400, 0.00358, 0.02
102500, 0.00469, 0.02
102600, 0.00343, 0.02
102700, 0.00399, 0.02
102800, 0.00396, 0.02
102900, 0.00432, 0.02
103000, 0.00370, 0.02
103100, 0.00386, 0.02
103200, 0.00410, 0.02
103300, 0.00391, 0.02
103400, 0.00394, 0.02
103500, 0.00425, 0.02
103600, 0.00404, 0.02
103700, 0.00363, 0.02
103800, 0.00383, 0.02
103900, 0.00353, 0.02
104000, 0.00356, 0.02
104100, 0.00406, 0.02
104200, 0.00410, 0.02
104300, 0.00393, 0.02
104400, 0.00393, 0.02
104500, 0.00373, 0.02
104600, 0.00392, 0.02
104700, 0.00388, 0.02
104800, 0.00458, 0.02
104900, 0.00356, 0.02
105000, 0.00393, 0.02
105100, 0.00433, 0.02
105200, 0.00364, 0.02
105300, 0.00390, 0.02
105400, 0.00417, 0.02
105500, 0.00373, 0.02
105600, 0.00353, 0.02
105700, 0.00326, 0.02
105800, 0.00420, 0.02
105900, 0.00396, 0.02
106000, 0.00412, 0.02
106100, 0.00366, 0.02
106200, 0.00445, 0.02
106300, 0.00396, 0.02
106400, 0.00413, 0.02
106500, 0.00407, 0.02
106600, 0.00431, 0.02
106700, 0.00396, 0.02
106800, 0.00390, 0.02
106900, 0.00372, 0.02
107000, 0.00470, 0.02
107100, 0.00396, 0.02
107200, 0.00385, 0.02
107300, 0.00324, 0.02
107400, 0.00357, 0.02
107500, 0.00324, 0.02
107600, 0.00366, 0.02
107700, 0.00348, 0.02
107800, 0.00386, 0.02
107900, 0.00387, 0.02
108000, 0.00367, 0.02
108100, 0.00358, 0.02
108200, 0.00433, 0.02
108300, 0.00429, 0.02
108400, 0.00342, 0.02
108500, 0.00452, 0.02
108600, 0.00382, 0.02
108700, 0.00392, 0.02
108800, 0.00417, 0.02
108900, 0.00347, 0.02
109000, 0.00398, 0.02
109100, 0.00334, 0.02
109200, 0.00379, 0.02
109300, 0.00396, 0.02
109400, 0.00360, 0.02
109500, 0.00383, 0.02
109600, 0.00389, 0.02
109700, 0.00319, 0.02
109800, 0.00370, 0.02
109900, 0.00385, 0.02
110000, 0.00364, 0.02
110100, 0.00363, 0.02
110200, 0.00376, 0.02
110300, 0.00329, 0.02
110400, 0.00406, 0.02
110500, 0.00330, 0.02
110600, 0.00406, 0.02
110700, 0.00357, 0.02
110800, 0.00368, 0.02
110900, 0.00436, 0.02
111000, 0.00338, 0.02
111100, 0.00378, 0.02
111200, 0.00373, 0.02
111300, 0.00348, 0.02
111400, 0.00431, 0.02
111500, 0.00376, 0.02
111600, 0.00348, 0.02
111700, 0.00341, 0.02
111800, 0.00415, 0.02
111900, 0.00399, 0.02
112000, 0.00366, 0.02
112100, 0.00321, 0.02
112200, 0.00379, 0.02
112300, 0.00417, 0.02
112400, 0.00386, 0.02
112500, 0.00323, 0.02
112600, 0.00370, 0.02
112700, 0.00362, 0.02
112800, 0.00384, 0.02
112900, 0.00391, 0.02
113000, 0.00364, 0.02
113100, 0.00387, 0.02
113200, 0.00353, 0.02
113300, 0.00384, 0.02
113400, 0.00351, 0.02
113500, 0.00336, 0.02
113600, 0.00368, 0.02
113700, 0.00370, 0.02
113800, 0.00356, 0.02
113900, 0.00336, 0.02
114000, 0.00382, 0.02
114100, 0.00377, 0.02
114200, 0.00422, 0.02
114300, 0.00353, 0.02
114400, 0.00363, 0.02
114500, 0.00388, 0.02
114600, 0.00363, 0.02
114700, 0.00354, 0.02
114800, 0.00391, 0.02
114900, 0.00361, 0.02
115000, 0.00396, 0.02
115100, 0.00376, 0.02
115200, 0.00356, 0.02
115300, 0.00390, 0.02
115400, 0.00365, 0.02
115500, 0.00327, 0.02
115600, 0.00449, 0.02
115700, 0.00388, 0.02
115800, 0.00365, 0.02
115900, 0.00355, 0.02
116000, 0.00346, 0.02
116100, 0.00369, 0.02
116200, 0.00363, 0.02
116300, 0.00364, 0.02
116400, 0.00339, 0.02
116500, 0.00375, 0.02
116600, 0.00390, 0.02
116700, 0.00363, 0.02
116800, 0.00321, 0.02
116900, 0.00339, 0.02
117000, 0.00408, 0.02
117100, 0.00413, 0.02
117200, 0.00413, 0.02
117300, 0.00342, 0.02
117400, 0.00362, 0.02
117500, 0.00362, 0.02
117600, 0.00368, 0.02
117700, 0.00377, 0.02
117800, 0.00337, 0.02
117900, 0.00383, 0.02
118000, 0.00365, 0.02
118100, 0.00384, 0.02
118200, 0.00435, 0.02
118300, 0.00392, 0.02
118400, 0.00333, 0.02
118500, 0.00373, 0.02
118600, 0.00314, 0.02
118700, 0.00331, 0.02
118800, 0.00377, 0.02
118900, 0.00354, 0.02
119000, 0.00389, 0.02
119100, 0.00349, 0.02
119200, 0.00359, 0.02
119300, 0.00357, 0.02
119400, 0.00312, 0.02
119500, 0.00383, 0.02
119600, 0.00309, 0.02
119700, 0.00393, 0.02
119800, 0.00301, 0.02
119900, 0.00315, 0.02
120000, 0.00334, 0.02
120100, 0.00284, 0.02
120200, 0.00329, 0.02
120300, 0.00370, 0.02
120400, 0.00365, 0.02
120500, 0.00310, 0.02
120600, 0.00396, 0.02
120700, 0.00344, 0.02
120800, 0.00373, 0.02
120900, 0.00398, 0.02
121000, 0.00350, 0.02
121100, 0.00355, 0.02
121200, 0.00361, 0.02
121300, 0.00324, 0.02
121400, 0.00346, 0.02
121500, 0.00353, 0.02
121600, 0.00332, 0.02
121700, 0.00412, 0.02
121800, 0.00312, 0.02
121900, 0.00355, 0.02
122000, 0.00325, 0.02
122100, 0.00355, 0.02
122200, 0.00363, 0.02
122300, 0.00365, 0.02
122400, 0.00364, 0.02
122500, 0.00368, 0.02
122600, 0.00370, 0.02
122700, 0.00316, 0.02
122800, 0.00381, 0.02
122900, 0.00305, 0.02
123000, 0.00312, 0.02
123100, 0.00327, 0.02
123200, 0.00343, 0.02
123300, 0.00347, 0.02
123400, 0.00379, 0.02
123500, 0.00322, 0.02
123600, 0.00324, 0.02
123700, 0.00442, 0.02
123800, 0.00362, 0.02
123900, 0.00295, 0.02
124000, 0.00372, 0.02
124100, 0.00371, 0.02
124200, 0.00333, 0.02
124300, 0.00378, 0.02
124400, 0.00346, 0.02
124500, 0.00352, 0.02
124600, 0.00373, 0.02
124700, 0.00364, 0.02
124800, 0.00339, 0.02
124900, 0.00324, 0.02
125000, 0.00332, 0.02
125100, 0.00401, 0.02
125200, 0.00348, 0.02
125300, 0.00365, 0.02
125400, 0.00344, 0.02
125500, 0.00328, 0.02
125600, 0.00360, 0.02
125700, 0.00357, 0.02
125800, 0.00337, 0.02
125900, 0.00323, 0.02
126000, 0.00387, 0.02
126100, 0.00310, 0.02
126200, 0.00333, 0.02
126300, 0.00310, 0.02
126400, 0.00396, 0.02
126500, 0.00335, 0.02
126600, 0.00361, 0.02
126700, 0.00311, 0.02
126800, 0.00325, 0.02
126900, 0.00326, 0.02
127000, 0.00323, 0.02
127100, 0.00366, 0.02
127200, 0.00336, 0.02
127300, 0.00304, 0.02
127400, 0.00317, 0.02
127500, 0.00363, 0.02
127600, 0.00337, 0.02
127700, 0.00417, 0.02
127800, 0.00367, 0.02
127900, 0.00357, 0.02
128000, 0.00305, 0.02
128100, 0.00387, 0.02
128200, 0.00353, 0.02
128300, 0.00364, 0.02
128400, 0.00363, 0.02
128500, 0.00327, 0.02
128600, 0.00361, 0.02
128700, 0.00348, 0.02
128800, 0.00373, 0.02
128900, 0.00319, 0.02
129000, 0.00398, 0.02
129100, 0.00331, 0.02
129200, 0.00317, 0.02
129300, 0.00324, 0.02
129400, 0.00309, 0.02
129500, 0.00363, 0.02
129600, 0.00339, 0.02
129700, 0.00354, 0.02
129800, 0.00358, 0.02
129900, 0.00355, 0.02
130000, 0.00319, 0.02
130100, 0.00372, 0.02
130200, 0.00377, 0.02
130300, 0.00321, 0.02
130400, 0.00303, 0.02
130500, 0.00348, 0.02
130600, 0.00353, 0.02
130700, 0.00324, 0.02
130800, 0.00331, 0.02
130900, 0.00321, 0.02
131000, 0.00367, 0.02
131100, 0.00320, 0.02
131200, 0.00358, 0.02
131300, 0.00374, 0.02
131400, 0.00355, 0.02
131500, 0.00383, 0.02
131600, 0.00326, 0.02
131700, 0.00316, 0.02
131800, 0.00339, 0.02
131900, 0.00348, 0.02
132000, 0.00332, 0.02
132100, 0.00350, 0.02
132200, 0.00329, 0.02
132300, 0.00348, 0.02
132400, 0.00342, 0.02
132500, 0.00345, 0.02
132600, 0.00307, 0.02
132700, 0.00349, 0.02
132800, 0.00315, 0.02
132900, 0.00367, 0.02
133000, 0.00355, 0.02
133100, 0.00298, 0.02
133200, 0.00327, 0.02
133300, 0.00341, 0.02
133400, 0.00339, 0.02
133500, 0.00345, 0.02
133600, 0.00366, 0.02
133700, 0.00326, 0.02
133800, 0.00319, 0.02
133900, 0.00284, 0.02
134000, 0.00292, 0.02
134100, 0.00350, 0.02
134200, 0.00350, 0.02
134300, 0.00339, 0.02
134400, 0.00313, 0.02
134500, 0.00331, 0.02
134600, 0.00322, 0.02
134700, 0.00344, 0.02
134800, 0.00344, 0.02
134900, 0.00308, 0.02
135000, 0.00323, 0.02
135100, 0.00331, 0.02
135200, 0.00336, 0.02
135300, 0.00330, 0.02
135400, 0.00348, 0.02
135500, 0.00338, 0.02
135600, 0.00290, 0.02
135700, 0.00316, 0.02
135800, 0.00336, 0.02
135900, 0.00310, 0.02
136000, 0.00344, 0.02
136100, 0.00333, 0.02
136200, 0.00312, 0.02
136300, 0.00334, 0.02
136400, 0.00353, 0.02
136500, 0.00364, 0.02
136600, 0.00358, 0.02
136700, 0.00330, 0.02
136800, 0.00357, 0.02
136900, 0.00299, 0.02
137000, 0.00339, 0.02
137100, 0.00334, 0.02
137200, 0.00332, 0.02
137300, 0.00375, 0.02
137400, 0.00308, 0.02
137500, 0.00327, 0.02
137600, 0.00347, 0.02
137700, 0.00312, 0.02
137800, 0.00305, 0.02
137900, 0.00342, 0.02
138000, 0.00328, 0.02
138100, 0.00315, 0.02
138200, 0.00374, 0.02
138300, 0.00322, 0.02
138400, 0.00305, 0.02
138500, 0.00321, 0.02
138600, 0.00311, 0.02
138700, 0.00312, 0.02
138800, 0.00314, 0.02
138900, 0.00308, 0.02
139000, 0.00308, 0.02
139100, 0.00355, 0.02
139200, 0.00363, 0.02
139300, 0.00298, 0.02
139400, 0.00340, 0.02
139500, 0.00419, 0.02
139600, 0.00330, 0.02
139700, 0.00345, 0.02
139800, 0.00338, 0.02
139900, 0.00343, 0.02
140000, 0.00319, 0.02
140100, 0.00299, 0.02
140200, 0.00380, 0.02
140300, 0.00298, 0.02
140400, 0.00275, 0.02
140500, 0.00312, 0.02
140600, 0.00290, 0.02
140700, 0.00317, 0.02
140800, 0.00300, 0.02
140900, 0.00325, 0.02
141000, 0.00302, 0.02
141100, 0.00338, 0.02
141200, 0.00313, 0.02
141300, 0.00363, 0.02
141400, 0.00310, 0.02
141500, 0.00296, 0.02
141600, 0.00344, 0.02
141700, 0.00345, 0.02
141800, 0.00326, 0.02
141900, 0.00331, 0.02
142000, 0.00331, 0.02
142100, 0.00341, 0.02
142200, 0.00421, 0.02
142300, 0.00381, 0.02
142400, 0.00328, 0.02
142500, 0.00330, 0.02
142600, 0.00293, 0.02
142700, 0.00340, 0.02
142800, 0.00342, 0.02
142900, 0.00315, 0.02
143000, 0.00316, 0.02
143100, 0.00331, 0.02
143200, 0.00283, 0.02
143300, 0.00307, 0.02
143400, 0.00314, 0.02
143500, 0.00393, 0.02
143600, 0.00385, 0.02
143700, 0.00327, 0.02
143800, 0.00312, 0.02
143900, 0.00317, 0.02
144000, 0.00337, 0.02
144100, 0.00310, 0.02
144200, 0.00316, 0.02
144300, 0.00303, 0.02
144400, 0.00311, 0.02
144500, 0.00327, 0.02
144600, 0.00339, 0.02
144700, 0.00329, 0.02
144800, 0.00332, 0.02
144900, 0.00295, 0.02
145000, 0.00333, 0.02
145100, 0.00324, 0.02
145200, 0.00310, 0.02
145300, 0.00308, 0.02
145400, 0.00354, 0.02
145500, 0.00293, 0.02
145600, 0.00297, 0.02
145700, 0.00320, 0.02
145800, 0.00307, 0.02
145900, 0.00331, 0.02
146000, 0.00337, 0.02
146100, 0.00323, 0.02
146200, 0.00330, 0.02
146300, 0.00309, 0.02
146400, 0.00309, 0.02
146500, 0.00297, 0.02
146600, 0.00339, 0.02
146700, 0.00321, 0.02
146800, 0.00320, 0.02
146900, 0.00311, 0.02
147000, 0.00343, 0.02
147100, 0.00318, 0.02
147200, 0.00309, 0.02
147300, 0.00310, 0.02
147400, 0.00324, 0.02
147500, 0.00324, 0.02
147600, 0.00320, 0.02
147700, 0.00343, 0.02
147800, 0.00336, 0.02
147900, 0.00376, 0.02
148000, 0.00332, 0.02
148100, 0.00309, 0.02
148200, 0.00340, 0.02
148300, 0.00298, 0.02
148400, 0.00345, 0.02
148500, 0.00284, 0.02
148600, 0.00317, 0.02
148700, 0.00329, 0.02
148800, 0.00305, 0.02
148900, 0.00303, 0.02
149000, 0.00315, 0.02
149100, 0.00300, 0.02
149200, 0.00325, 0.02
149300, 0.00317, 0.02
149400, 0.00340, 0.02
149500, 0.00294, 0.02
149600, 0.00324, 0.02
149700, 0.00334, 0.02
149800, 0.00332, 0.02
149900, 0.00302, 0.02
150000, 0.00335, 0.02
150100, 0.00326, 0.02
150200, 0.00338, 0.02
150300, 0.00316, 0.02
150400, 0.00294, 0.02
150500, 0.00341, 0.02
150600, 0.00354, 0.02
150700, 0.00318, 0.02
150800, 0.00307, 0.02
150900, 0.00351, 0.02
151000, 0.00309, 0.02
151100, 0.00307, 0.02
151200, 0.00301, 0.02
151300, 0.00338, 0.02
151400, 0.00315, 0.02
151500, 0.00296, 0.02
151600, 0.00305, 0.02
151700, 0.00355, 0.02
151800, 0.00348, 0.02
151900, 0.00386, 0.02
152000, 0.00329, 0.02
152100, 0.00319, 0.02
152200, 0.00319, 0.02
152300, 0.00318, 0.02
152400, 0.00301, 0.02
152500, 0.00307, 0.02
152600, 0.00274, 0.02
152700, 0.00307, 0.02
152800, 0.00281, 0.02
152900, 0.00278, 0.02
153000, 0.00347, 0.02
153100, 0.00325, 0.02
153200, 0.00317, 0.02
153300, 0.00389, 0.02
153400, 0.00330, 0.02
153500, 0.00324, 0.02
153600, 0.00303, 0.02
153700, 0.00315, 0.02
153800, 0.00300, 0.02
153900, 0.00308, 0.02
154000, 0.00338, 0.02
154100, 0.00312, 0.02
154200, 0.00356, 0.02
154300, 0.00330, 0.02
154400, 0.00372, 0.02
154500, 0.00373, 0.02
154600, 0.00326, 0.02
154700, 0.00336, 0.02
154800, 0.00351, 0.02
154900, 0.00326, 0.02
155000, 0.00295, 0.02
155100, 0.00324, 0.02
155200, 0.00380, 0.02
155300, 0.00315, 0.02
155400, 0.00337, 0.02
155500, 0.00309, 0.02
155600, 0.00293, 0.02
155700, 0.00313, 0.02
155800, 0.00345, 0.02
155900, 0.00361, 0.02
156000, 0.00320, 0.02
156100, 0.00312, 0.02
156200, 0.00345, 0.02
156300, 0.00331, 0.02
156400, 0.00320, 0.02
156500, 0.00348, 0.02
156600, 0.00311, 0.02
156700, 0.00353, 0.02
156800, 0.00333, 0.02
156900, 0.00390, 0.02
157000, 0.00306, 0.02
157100, 0.00328, 0.02
157200, 0.00326, 0.02
157300, 0.00312, 0.02
157400, 0.00299, 0.02
157500, 0.00359, 0.02
157600, 0.00380, 0.02
157700, 0.00352, 0.02
157800, 0.00322, 0.02
157900, 0.00296, 0.02
158000, 0.00320, 0.02
158100, 0.00343, 0.02
158200, 0.00311, 0.02
158300, 0.00301, 0.02
158400, 0.00350, 0.02
158500, 0.00301, 0.02
158600, 0.00342, 0.02
158700, 0.00352, 0.02
158800, 0.00339, 0.02
158900, 0.00324, 0.02
159000, 0.00342, 0.02
159100, 0.00291, 0.02
159200, 0.00343, 0.02
159300, 0.00315, 0.02
159400, 0.00339, 0.02
159500, 0.00357, 0.02
159600, 0.00321, 0.02
159700, 0.00286, 0.02
159800, 0.00301, 0.02
159900, 0.00300, 0.02
160000, 0.00339, 0.02
160100, 0.00328, 0.02
160200, 0.00298, 0.02
160300, 0.00292, 0.02
160400, 0.00391, 0.02
160500, 0.00305, 0.02
160600, 0.00312, 0.02
160700, 0.00307, 0.02
160800, 0.00319, 0.02
160900, 0.00267, 0.02
161000, 0.00340, 0.02
161100, 0.00336, 0.02
161200, 0.00354, 0.02
161300, 0.00316, 0.02
161400, 0.00320, 0.02
161500, 0.00332, 0.02
161600, 0.00315, 0.02
161700, 0.00344, 0.02
161800, 0.00311, 0.02
161900, 0.00344, 0.02
162000, 0.00347, 0.02
162100, 0.00319, 0.02
162200, 0.00349, 0.02
162300, 0.00331, 0.02
162400, 0.00283, 0.02
162500, 0.00319, 0.02
162600, 0.00341, 0.02
162700, 0.00299, 0.02
162800, 0.00316, 0.02
162900, 0.00309, 0.02
163000, 0.00347, 0.02
163100, 0.00287, 0.02
163200, 0.00286, 0.02
163300, 0.00363, 0.02
163400, 0.00306, 0.02
163500, 0.00347, 0.02
163600, 0.00355, 0.02
163700, 0.00304, 0.02
163800, 0.00334, 0.02
163900, 0.00300, 0.02
164000, 0.00310, 0.02
164100, 0.00326, 0.02
164200, 0.00320, 0.02
164300, 0.00341, 0.02
164400, 0.00307, 0.02
164500, 0.00297, 0.02
164600, 0.00362, 0.02
164700, 0.00326, 0.02
164800, 0.00277, 0.02
164900, 0.00320, 0.02
165000, 0.00314, 0.02
165100, 0.00328, 0.02
165200, 0.00299, 0.02
165300, 0.00312, 0.02
165400, 0.00322, 0.02
165500, 0.00336, 0.02
165600, 0.00345, 0.02
165700, 0.00310, 0.02
165800, 0.00289, 0.02
165900, 0.00292, 0.02
166000, 0.00345, 0.02
166100, 0.00331, 0.02
166200, 0.00343, 0.02
166300, 0.00288, 0.02
166400, 0.00326, 0.02
166500, 0.00316, 0.02
166600, 0.00296, 0.02
166700, 0.00340, 0.02
166800, 0.00347, 0.02
166900, 0.00280, 0.02
167000, 0.00326, 0.02
167100, 0.00355, 0.02
167200, 0.00311, 0.02
167300, 0.00334, 0.02
167400, 0.00290, 0.02
167500, 0.00316, 0.02
167600, 0.00333, 0.02
167700, 0.00355, 0.02
167800, 0.00305, 0.02
167900, 0.00279, 0.02
168000, 0.00328, 0.02
168100, 0.00303, 0.02
168200, 0.00296, 0.02
168300, 0.00330, 0.02
168400, 0.00304, 0.02
168500, 0.00309, 0.02
168600, 0.00353, 0.02
168700, 0.00327, 0.02
168800, 0.00295, 0.02
168900, 0.00285, 0.02
169000, 0.00310, 0.02
169100, 0.00304, 0.02
169200, 0.00355, 0.02
169300, 0.00339, 0.02
169400, 0.00307, 0.02
169500, 0.00331, 0.02
169600, 0.00342, 0.02
169700, 0.00321, 0.02
169800, 0.00301, 0.02
169900, 0.00389, 0.02
170000, 0.00307, 0.02
170100, 0.00332, 0.02
170200, 0.00317, 0.02
170300, 0.00312, 0.02
170400, 0.00286, 0.02
170500, 0.00309, 0.02
170600, 0.00295, 0.02
170700, 0.00307, 0.02
170800, 0.00299, 0.02
170900, 0.00300, 0.02
171000, 0.00314, 0.02
171100, 0.00292, 0.02
171200, 0.00321, 0.02
171300, 0.00352, 0.02
171400, 0.00368, 0.02
171500, 0.00309, 0.02
171600, 0.00303, 0.02
171700, 0.00365, 0.02
171800, 0.00348, 0.02
171900, 0.00320, 0.02
172000, 0.00294, 0.02
172100, 0.00354, 0.02
172200, 0.00304, 0.02
172300, 0.00277, 0.02
172400, 0.00287, 0.02
172500, 0.00291, 0.02
172600, 0.00293, 0.02
172700, 0.00314, 0.02
172800, 0.00302, 0.02
172900, 0.00313, 0.02
173000, 0.00311, 0.02
173100, 0.00330, 0.02
173200, 0.00340, 0.02
173300, 0.00327, 0.02
173400, 0.00324, 0.02
173500, 0.00288, 0.02
173600, 0.00325, 0.02
173700, 0.00296, 0.02
173800, 0.00310, 0.02
173900, 0.00311, 0.02
174000, 0.00359, 0.02
174100, 0.00344, 0.02
174200, 0.00296, 0.02
174300, 0.00336, 0.02
174400, 0.00336, 0.02
174500, 0.00364, 0.02
174600, 0.00320, 0.02
174700, 0.00332, 0.02
174800, 0.00362, 0.02
174900, 0.00283, 0.02
175000, 0.00357, 0.02
175100, 0.00317, 0.02
175200, 0.00293, 0.02
175300, 0.00326, 0.02
175400, 0.00300, 0.02
175500, 0.00319, 0.02
175600, 0.00276, 0.02
175700, 0.00312, 0.02
175800, 0.00316, 0.02
175900, 0.00264, 0.02
176000, 0.00310, 0.02
176100, 0.00297, 0.02
176200, 0.00361, 0.02
176300, 0.00302, 0.02
176400, 0.00349, 0.02
176500, 0.00336, 0.02
176600, 0.00298, 0.02
176700, 0.00313, 0.02
176800, 0.00313, 0.02
176900, 0.00332, 0.02
177000, 0.00332, 0.02
